"Message",Low,"Starting .NET Native compilation"
"Message",Low,""
"Message",Low,""
"Message",Low,"Task ""Gatekeeper"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\ARM64\ilc\ilc.exe --gatekeeper @""C:\Users\seanw\projects\csharp\AcrylicClock\AcrylicClock\obj\ARM64\Release\ilc\intermediate\gkargs.rsp""'"
"Message",Low,"Microsoft (R) .NET Native Gatekeeper Version 2.2.29722.00 "
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved. "
"Message",Low," "
"Message",Low,"Checking assembly 'C:\Users\seanw\projects\csharp\AcrylicClock\AcrylicClock\obj\ARM64\Release\ilc\in\AcrylicClock.exe'. "
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\ARM64\ilc\ilc.exe --gatekeeper @""C:\Users\seanw\projects\csharp\AcrylicClock\AcrylicClock\obj\ARM64\Release\ilc\intermediate\gkargs.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |      156 |      344 |      156 |      344 | [0] Gatekeeper"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       344 ms"
"Message",Normal,"System time per command: 344 ms"
"Message",Normal,"Total duration:          156 ms"
"Message",Normal,"Total lifetime:          344 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            0.5"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""Gatekeeper""."
"Message",Low,"Done building target ""RunGatekeeper"" in file ""Preparation""."
"Message",Low,""
"Message",Low,"Done building target ""CreateToolchainGeneratedAssembly"" in file ""Preparation""."
"Message",Low,""
"Message",Low,"Task ""PreMergeAssemblyClosure"""
"Message",Low,"Done executing task ""PreMergeAssemblyClosure""."
"Message",Low,"Done building target ""ConstructPreMergeAssemblyClosure"" in file ""Preparation""."
"Message",Low,""
"Message",Low,"Task ""McgReferenceResolveFilePath"""
"Message",Low,"Done executing task ""McgReferenceResolveFilePath""."
"Message",Low,"Done building target ""PreResolveTransforms"" in file ""Preparation""."
"Message",Low,""
"Message",Low,"Task ""ResolveToolchainRequiredAssemblyRoots"""
"Message",Low,"Done executing task ""ResolveToolchainRequiredAssemblyRoots""."
"Message",Low,"Task ""ILTransformAssemblyClosure"""
"Message",Low,"Done executing task ""ILTransformAssemblyClosure""."
"Message",Low,"Task ""ResolveToolchainRequiredAssemblyRoots"""
"Message",Low,"Done executing task ""ResolveToolchainRequiredAssemblyRoots""."
"Message",Low,"Task ""ReducedCopyAssemblyClosure"""
"Message",Low,"Done executing task ""ReducedCopyAssemblyClosure""."
"Message",Low,"Done building target ""ConstructILTransformAssemblyClosure"" in file ""Preparation""."
"Message",Low,"Done building project ""Preparation""."
"Message",Low,""
"Message",Low,""
"Message",High,"Processing application code"
"Message",Low,"Task ""RunILTransforms"""
"Message",Normal,"Running 'DumpNativeResources' transform, heap at 50 MB."
"Message",Normal,"Running 'Analysis' transform, heap at 16 MB."
"Message",Low,"Loading 45 modules..."
"Message",Normal,"Imported reflection directives from 7 files:"
"Message",Normal,"C:\Users\seanw\projects\csharp\AcrylicClock\AcrylicClock\obj\ARM64\Release\ilc\in\Properties\Default.rd.xml"
"Message",Normal,"Embedded manifest in System.Private.Interop: Resources.System.Private.Interop.rd.xml"
"Message",Normal,"Embedded manifest in System.Private.WinRTInterop.CoreLib: Resources.System.Private.WinRTInterop.CoreLib.rd.xml"
"Message",Normal,"Embedded manifest in System.Runtime.WindowsRuntime.UI.Xaml: Resources.System.Runtime.WindowsRuntime.UI.Xaml.rd.xml"
"Message",Normal,"Embedded manifest in System.Private.CoreLib: Resources.System.Private.CoreLib.rd.xml"
"Message",Normal,"Embedded manifest in System.Private.Uri: Resources.System.Private.Uri.rd.xml"
"Message",Normal,"Embedded manifest in System.Private.Reflection.Core: System.Private.Reflection.Core.rd.xml"
"Message",Normal,"Imported XAML Roots from 1 files:"
"Message",Normal,"C:\Users\seanw\projects\csharp\AcrylicClock\AcrylicClock\obj\ARM64\Release\ilc\in\AcrylicClock.xr.xml"
"Message",Normal,"Running 'Mcg' transform, heap at 140 MB."
"Message",High,"Computing application closure and generating interop code"
"Message",High,"  Loading 45 modules..."
"Message",Normal,"          P/Invoke 'RhpGetFuncEvalParameterBufferSize' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpGetFuncEvalParameterBufferSize'."
"Message",Normal,"          P/Invoke 'RhpGetFuncEvalMode' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpGetFuncEvalMode'."
"Message",Normal,"          P/Invoke 'RhpRecordDebuggeeInitiatedHandle' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpRecordDebuggeeInitiatedHandle'."
"Message",Normal,"          P/Invoke 'RhpVerifyDebuggerCleanup' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpVerifyDebuggerCleanup'."
"Message",Normal,"          P/Invoke 'RhpGetCurrentThread' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpGetCurrentThread'."
"Message",Normal,"          P/Invoke 'RhWaitForPendingFinalizers' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhWaitForPendingFinalizers'."
"Message",Normal,"          P/Invoke 'RhYield' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhYield'."
"Message",Normal,"          P/Invoke 'RhFlushProcessWriteBuffers' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhFlushProcessWriteBuffers'."
"Message",Normal,"          P/Invoke 'RhCompatibleReentrantWaitAny' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhCompatibleReentrantWaitAny'."
"Message",Normal,"          P/Invoke 'RhCallDescrWorker' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhCallDescrWorker'."
"Message",Normal,"          P/Invoke '_ecvt_s' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!_ecvt_s'."
"Message",Normal,"          P/Invoke 'memmove' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!memmove'."
"Message",Normal,"          P/Invoke 'memset' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!memset'."
"Message",Normal,"          P/Invoke 'CallingConventionConverter_GetStubs' with [DllImport(ExactSpelling=true)] resolved to '*!CallingConventionConverter_GetStubs'."
"Message",Normal,"          P/Invoke 'WindowsCreateStringReference' resolved to 'WindowsCreateStringReference!api-ms-win-core-winrt-string-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetLastError' resolved to 'GetLastError!api-ms-win-core-errorhandling-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'SetLastError' resolved to 'SetLastError!api-ms-win-core-errorhandling-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'RoInitialize' resolved to 'RoInitialize!api-ms-win-core-winrt-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'IsValidLocaleName' resolved to 'IsValidLocaleName!api-ms-win-core-localization-l1-2-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ResolveLocaleName' resolved to 'ResolveLocaleName!api-ms-win-core-localization-l1-2-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'GetCPInfoExW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CoCreateInstance' resolved to 'CoCreateInstance!api-ms-win-core-com-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'SysFreeString' resolved to 'SysFreeString!OleAut32' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'RoGetBufferMarshaler!api-ms-win-core-winrt-robuffer-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 219 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\csc\csc.exe /noconfig @""C:\Users\seanw\projects\csharp\AcrylicClock\AcrylicClock\obj\ARM64\Release\ilc\intermediate\AcrylicClock.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 219 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 133 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 134 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 144 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 155 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 155 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 167 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 202 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 202 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 202 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 202 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 202 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 204 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 204 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 206 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 206 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 206 MB."
"Message",Normal,"Running 'GetType' transform, heap at 206 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 207 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 207 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 207 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 210 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 210 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 217 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 218 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 222 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 222 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 222 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 223 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 228 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 228 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 228 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 229 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 229 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 229 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 229 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 229 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 229 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 231 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 204 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  3609 |        124 | Analysis"
"Message",Normal,"  1260 |          0 | GenerateCodeAndCompile"
"Message",Normal,"   378 |         21 | WriteAssemblies"
"Message",Normal,"   345 |         79 | Mcg"
"Message",Normal,"   316 |        -27 | Reducer"
"Message",Normal,"   275 |        -86 | ReducedCopyInitialize"
"Message",Normal,"   230 |         35 | ReducedCopyComplete"
"Message",Normal,"    93 |        -34 | DumpNativeResources"
"Message",Normal,"    78 |         10 | ReducedCopyPopulateTypes"
"Message",Normal,"    63 |         11 | ReducedCopyLateMetadata"
"Message",Normal,"    61 |         12 | ReducedCopyMethodBodies"
"Message",Normal,"    36 |          5 | CreateMetadata"
"Message",Normal,"    35 |          2 | McgRedirect"
"Message",Normal,"    30 |          2 | McgTypeOf"
"Message",Normal,"    27 |          7 | StaticInitData"
"Message",Normal,"    26 |          4 | LazyGenerics"
"Message",Normal,"    20 |          0 | McgRedirect"
"Message",Normal,"    19 |          3 | TypeofTypeHandle"
"Message",Normal,"    18 |          0 | SaveRVAStatics"
"Message",Normal,"     8 |          1 | ReducedCopyEmptyTypes"
"Message",Normal,"     8 |          1 | GetType"
"Message",Normal,"     6 |          2 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     5 |          0 | McgFixups"
"Message",Normal,"     4 |          0 | ScrubOpenCalls"
"Message",Normal,"     3 |          0 | ReflectionIntrinsics"
"Message",Normal,"     3 |          1 | Delegate"
"Message",Normal,"     3 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     2 |          0 | ReducedCopyCleanup"
"Message",Normal,"     2 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     2 |          0 | McgAccessor"
"Message",Normal,"     1 |          0 | Attribute"
"Message",Normal,"     1 |          0 | EventSource"
"Message",Normal,"     1 |          1 | ReflectionInvoke"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ValueType"
"Message",Normal,"     0 |          1 | ResourceExtractor"
"Message",Normal,"     0 |          0 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\ARM64\ilc\Tools64\nutc_driver.exe @""C:\Users\seanw\projects\csharp\AcrylicClock\AcrylicClock\obj\ARM64\Release\ilc\intermediate\MDIL\AcrylicClock.rsp""'"
"Message",Low,"Assembly path: ILCompiler.Host.dll"
"Message",Low,"Managed type:  ILCompiler.ILCompilerHost"
"Message",Low,"Method name:   Initialize"
"Message",Low,"Arguments:     00007FFD8F3D29F0"
"Message",Low,"Managed call succeeded, exit code: 00000000"
"Message",Low,"Scanning 626 methods."
"Message",Low,"Scanning 2321 methods."
"Message",Low,"Scanning 1039 methods."
"Message",Low,"Scanning 254 methods."
"Message",Low,"Scanning 207 methods."
"Message",Low,"Scanning 141 methods."
"Message",Low,"Scanning 76 methods."
"Message",Low,"Scanning 65 methods."
"Message",Low,"Scanning 40 methods."
"Message",Low,"Scanning 11 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 20 methods."
"Message",Low,"Scanning 4 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Compiling 4828 methods."
"Message",Low,"Emitting Object File"
"Message",Low,"Successfully generated 'C:\Users\seanw\projects\csharp\AcrylicClock\AcrylicClock\obj\ARM64\Release\ilc\intermediate\MDIL\AcrylicClock.obj'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.29722.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\ARM64\ilc\Tools64\nutc_driver.exe @""C:\Users\seanw\projects\csharp\AcrylicClock\AcrylicClock\obj\ARM64\Release\ilc\intermediate\MDIL\AcrylicClock.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       15 |     4422 |     4422 |     4407 |     4422 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       4422 ms"
"Message",Normal,"System time per command: 4422 ms"
"Message",Normal,"Total duration:          4407 ms"
"Message",Normal,"Total lifetime:          4422 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
